Taxon_ID	Taxon_Name	Taxonomic_Level	Total_Reads	Abundance_Percentage
F	3710	          Moraxellaceae	0	76	  0.04
G	3711	            Acinetobacter	34	34	  0.02
G	3717	            uncultured	29	29	  0.01
G	3712	            Alkanindiges	4	4	  0.00
G	3714	            Moraxella	4	4	  0.00
G	14681	            [Agitococcus] lubricus group	3	3	  0.00
G	3716	            Psychrobacter	2	2	  0.00
F	50397	          Halomonadaceae	0	12	  0.01
G	50404	            Halomonas	10	10	  0.01
G	50400	            Candidatus Portiera	1	1	  0.00
G	50402	            Chromohalobacter	1	1	  0.00
F	50470	          Spongiibacteraceae	0	12	  0.01
G	50471	            BD1-7 clade	12	12	  0.01
F	50387	          Halieaceae	0	8	  0.00
G	50391	            Halioglobus	4	4	  0.00
G	50394	            OM60(NOR5) clade	4	4	  0.00
F	50360	          Cellvibrionaceae	0	8	  0.00
G	50365	            Cellvibrio	7	7	  0.00
G	50361	            Aestuariicella	1	1	  0.00
F	50450	          Pseudohongiellaceae	0	3	  0.00
G	50452	            Pseudohongiella	3	3	  0.00
F	50455	          Saccharospirillaceae	0	3	  0.00
G	50464	            Reinekea	2	2	  0.00
G	50469	            uncultured	1	1	  0.00
F	50356	          Alcanivoracaceae1	0	2	  0.00
G	50357	            Alcanivorax	2	2	  0.00
F	50479	          Thioglobaceae	0	2	  0.00
G	50485	            SUP05 cluster	2	2	  0.00
F	50428	          Nitrincolaceae	0	2	  0.00
G	50432	            Marinobacterium	1	1	  0.00
G	50439	            uncultured	1	1	  0.00
F	50454	          SAR86 clade	1	1	  0.00
F	50446	          Porticoccaceae	0	1	  0.00
G	50448	            Porticoccus	1	1	  0.00
F	50424	          Marinomonadaceae	0	1	  0.00
G	50425	            Marinomonas	1	1	  0.00
F	50440	          OM182 clade	1	1	  0.00
O	46449	        Enterobacterales	15	414	  0.21
F	46454	          Enterobacteriaceae	6	239	  0.12
G	46463	            Escherichia-Shigella	188	188	  0.09
G	46465	            Klebsiella	18	18	  0.01
G	46462	            Enterobacter	17	17	  0.01
G	46459	            Citrobacter	4	4	  0.00
G	46474	            Salmonella	3	3	  0.00
G	46460	            Cronobacter	1	1	  0.00
G	46473	            Raoultella	1	1	  0.00
G	46466	            Kluyvera	1	1	  0.00
F	50231	          Aeromonadaceae	1	80	  0.04
G	50232	            Aeromonas	58	58	  0.03
G	50235	            Tolumonas	20	20	  0.01
G	50236	            Zobellella	1	1	  0.00
F	50237	          Alteromonadaceae	0	16	  0.01
G	50251	            Rheinheimera	13	13	  0.01
G	50241	            Alishewanella	1	1	  0.00
G	50242	            Alteromonas	1	1	  0.00
G	50249	            Paraglaciecola	1	1	  0.00
F	50342	          Vibrionaceae	0	15	  0.01
G	50351	            Vibrio	12	12	  0.01
G	50348	            Photobacterium	2	2	  0.00
G	50343	            Aliivibrio	1	1	  0.00
F	46536	          Yersiniaceae	0	15	  0.01
G	46541	            Serratia	11	11	  0.01
G	46542	            Yersinia	3	3	  0.00
G	46539	            Rahnella1	1	1	  0.00
F	50287	          Pasteurellaceae	0	8	  0.00
G	50300	            Haemophilus	4	4	  0.00
G	50317	            uncultured	2	2	  0.00
G	50289	            Aggregatibacter	1	1	  0.00
G	50288	            Actinobacillus	1	1	  0.00
F	46478	          Erwiniaceae	0	6	  0.00
G	46483	            Pantoea	4	4	  0.00
G	46480	            Erwinia	1	1	  0.00
G	46485	            Rosenbergiella	1	1	  0.00
F	50329	          Shewanellaceae	0	6	  0.00
G	50332	            Shewanella	5	5	  0.00
G	50330	            Ferrimonas	1	1	  0.00
F	50319	          Pseudoalteromonadaceae	0	4	  0.00
G	50321	            Pseudoalteromonas	4	4	  0.00
F	50267	          Idiomarinaceae	0	3	  0.00
G	50269	            Idiomarina	2	2	  0.00
G	50268	            Aliidiomarina	1	1	  0.00
F	46493	          Morganellaceae	0	2	  0.00
G	46495	            Buchnera	1	1	  0.00
G	46520	            Providencia	1	1	  0.00
F	46490	          Hafniaceae	0	2	  0.00
G	46491	            Edwardsiella	2	2	  0.00
F	50333	          Succinivibrionaceae	0	1	  0.00
G	50338	            Succinivibrio	1	1	  0.00
F	50257	          Colwelliaceae	0	1	  0.00
G	50258	            Colwellia	1	1	  0.00
F	46525	          Pectobacteriaceae	0	1	  0.00
G	46527	            Dickeya	1	1	  0.00
O	26616	        Diplorickettsiales	0	163	  0.08
F	26617	          Diplorickettsiaceae	2	163	  0.08
G	26620	            Rickettsiella	91	91	  0.05
G	26621	            uncultured	53	53	  0.03
G	26618	            Aquicella	14	14	  0.01
G	26619	            Diplorickettsia	3	3	  0.00
O	3535	        Gammaproteobacteria Incertae Sedis	0	121	  0.06
F	3536	          Unknown Family	32	121	  0.06
G	14661	            uncultured	76	76	  0.04
G	26663	            Candidatus Berkiella	8	8	  0.00
G	26665	            Candidatus Ovatusbacter	4	4	  0.00
G	26661	            Acidibacter	1	1	  0.00
O	26825	        Steroidobacterales	0	54	  0.03
F	26826	          Steroidobacteraceae	0	35	  0.02
G	26829	            uncultured	30	30	  0.02
G	26828	            Steroidobacter	5	5	  0.00
F	26830	          Woeseiaceae	0	19	  0.01
G	26832	            Woeseia	19	19	  0.01
O	26592	        CCM19a	47	47	  0.02
O	3552	        Legionellales	0	38	  0.02
F	3559	          Legionellaceae	0	38	  0.02
G	3560	            Legionella	35	35	  0.02
G	3561	            uncultured	3	3	  0.00
O	14615	        Acidiferrobacterales	0	23	  0.01
F	14616	          Acidiferrobacteraceae	0	23	  0.01
G	14618	            Sulfurifustis	23	23	  0.01
O	26594	        CHAB-XI-27	20	20	  0.01
O	26684	        KF-JG30-C25	13	13	  0.01
O	26796	        PLTA13	10	10	  0.01
O	3409	        Cardiobacteriales	2	10	  0.01
F	3410	          Cardiobacteriaceae	0	4	  0.00
G	3411	            Cardiobacterium	2	2	  0.00
G	3414	            uncultured	2	2	  0.00
F	26595	          Wohlfahrtiimonadaceae	0	4	  0.00
G	26596	            Ignatzschineria	4	4	  0.00
O	26612	        Coxiellales	0	9	  0.00
F	26613	          Coxiellaceae	0	9	  0.00
G	26614	            Coxiella	9	9	  0.00
O	3728	        Salinisphaerales	0	9	  0.00
F	26815	          Solimonadaceae	0	9	  0.00
G	26824	            uncultured	5	5	  0.00
G	26817	            Fontimonas	1	1	  0.00
G	26819	            Nevskia	1	1	  0.00
G	26822	            Polycyclovorans	1	1	  0.00
G	26823	            Solimonas	1	1	  0.00
O	14692	        uncultured	9	9	  0.00
O	3735	        Thiotrichales	0	8	  0.00
F	3754	          Thiotrichaceae	0	8	  0.00
G	3770	            uncultured	4	4	  0.00
G	3769	            Thiothrix	3	3	  0.00
G	3765	            Leucothrix	1	1	  0.00
O	3725	        Run-SP154	7	7	  0.00
O	26607	        Competibacterales	0	3	  0.00
F	26608	          Competibacteraceae	0	3	  0.00
G	26609	            Candidatus Competibacter	3	3	  0.00
O	3307	        Acidithiobacillales	0	3	  0.00
F	3309	          Acidithiobacillaceae	0	3	  0.00
G	3310	            Acidithiobacillus	2	2	  0.00
G	26301	            KCM-B-112	1	1	  0.00
O	3563	        Methylococcales	0	2	  0.00
F	46553	          Methylomonadaceae	0	2	  0.00
G	46572	            uncultured	1	1	  0.00
G	46556	            IheB2-23	1	1	  0.00
O	26806	        R7C24	2	2	  0.00
O	26799	        Piscirickettsiales	0	2	  0.00
F	26800	          Piscirickettsiaceae	0	2	  0.00
G	26801	            Candidatus Endoecteinascidia	2	2	  0.00
O	11508	        Arenicellales	0	2	  0.00
F	11509	          Arenicellaceae	0	2	  0.00
G	14622	            uncultured	2	2	  0.00
O	26591	        CCD24	2	2	  0.00
O	26843	        Thiomicrospirales	0	2	  0.00
F	26852	          Thiomicrospiraceae	0	2	  0.00
G	26857	            Thiomicrospira	2	2	  0.00
O	26732	        Nitrosococcales	0	1	  0.00
F	26737	          Nitrosococcaceae	0	1	  0.00
G	26749	            wb1-P19	1	1	  0.00
O	3415	        Chromatiales	0	1	  0.00
F	3416	          Chromatiaceae	0	1	  0.00
G	3435	            Thiohalocapsa	1	1	  0.00
O	26324	        B2M28	1	1	  0.00
O	26624	        Ectothiorhodospirales	0	1	  0.00
F	26627	          Ectothiorhodospiraceae	0	1	  0.00
G	26632	            Thioalkalivibrio	1	1	  0.00
O	26660	        Ga0077536	1	1	  0.00
O	26668	        Halothiobacillales	0	1	  0.00
F	26669	          Halothiobacillaceae	0	1	  0.00
G	26670	            Halothiobacillus	1	1	  0.00
O	26686	        MBMPE27	1	1	  0.00
O	26681	        JG36-GS-52	1	1	  0.00
O	3546	        HOC36	1	1	  0.00
C	2379	      Alphaproteobacteria	28	4096	  2.05
O	2823	        Sphingomonadales	0	1851	  0.93
F	2844	          Sphingomonadaceae	142	1851	  0.93
G	2852	            Sphingomonas	567	567	  0.28
G	2846	            Novosphingobium	405	405	  0.20
G	2850	            Sphingobium	182	182	  0.09
G	2854	            Sphingorhabdus	155	155	  0.08
G	2858	            uncultured	117	117	  0.06
G	2853	            Sphingopyxis	113	113	  0.06
G	26245	            Erythrobacter	59	59	  0.03
G	26240	            Altererythrobacter	45	45	  0.02
G	11469	            Polymorphobacter	19	19	  0.01
G	14559	            Rhizorhapis	11	11	  0.01
G	2848	            Sandaracinobacter	8	8	  0.00
G	26248	            Porphyrobacter	6	6	  0.00
G	2845	            Blastomonas	5	5	  0.00
G	26244	            Ellin6055	5	5	  0.00
G	26251	            Sphingoaurantiacus	2	2	  0.00
G	26247	            Plot4-2H12	2	2	  0.00
G	2857	            Zymomonas	2	2	  0.00
G	14558	            Parablastomonas	1	1	  0.00
G	11468	            Hephaestia	1	1	  0.00
G	26242	            Croceicoccus	1	1	  0.00
G	2851	            Sphingomicrobium	1	1	  0.00
G	2849	            Sandarakinorhabdus	1	1	  0.00
G	26249	            Qipengyuania	1	1	  0.00
O	2557	        Rhodobacterales	0	622	  0.31
F	2558	          Rhodobacteraceae	92	622	  0.31
G	2624	            Rhodobacter	137	137	  0.07
G	2607	            Paracoccus	127	127	  0.06
G	2666	            uncultured	77	77	  0.04
G	2620	            Pseudorhodobacter	43	43	  0.02
G	14530	            Cereibacter	16	16	  0.01
G	2653	            Sulfitobacter	13	13	  0.01
G	2654	            Tabrizicola	12	12	  0.01
G	11455	            Planktomarina	8	8	  0.00
G	2641	            Roseovarius	8	8	  0.00
G	2634	            Roseivivax	7	7	  0.00
G	2562	            Amaricoccus	6	6	  0.00
G	46168	            Yoonia-Loktanella	5	5	  0.00
G	2574	            Gemmobacter	4	4	  0.00
G	2661	            Tropicibacter	4	4	  0.00
G	2638	            Roseobacter clade NAC11-7 lineage	4	4	  0.00
G	2632	            Roseinatronobacter	4	4	  0.00
G	46159	            Aestuariicoccus	4	4	  0.00
G	2626	            Rhodovulum	4	4	  0.00
G	2575	            Haematobacter	3	3	  0.00
G	2569	            Defluviimonas	3	3	  0.00
G	2645	            Ruegeria	3	3	  0.00
G	11450	            Halocynthiibacter	3	3	  0.00
G	11449	            Epibacterium	3	3	  0.00
G	2572	            Falsirhodobacter	2	2	  0.00
G	11460	            Sedimentitalea	2	2	  0.00
G	2662	            Tropicimonas	2	2	  0.00
G	2582	            Leisingera	2	2	  0.00
G	26162	            HIMB11	2	2	  0.00
G	14528	            Albirhodobacter	2	2	  0.00
G	2594	            Marivita	2	2	  0.00
G	46164	            Limibaculum	2	2	  0.00
G	2657	            Thalassobius	1	1	  0.00
G	2635	            Roseobacter	1	1	  0.00
G	2561	            Albimonas	1	1	  0.00
G	2587	            Loktanella	1	1	  0.00
G	26172	            Rhodobaculum	1	1	  0.00
G	2642	            Rubellimicrobium	1	1	  0.00
G	2568	            Citreimonas	1	1	  0.00
G	2579	            Jannaschia	1	1	  0.00
G	2604	            Pacificibacter	1	1	  0.00
G	2603	            Octadecabacter	1	1	  0.00
G	46163	            Flavimaricola	1	1	  0.00
G	11446	            Ascidiaceihabitans	1	1	  0.00
G	26163	            Halodurantibacterium	1	1	  0.00
G	2592	            Marinovum	1	1	  0.00
G	2559	            Actibacterium	1	1	  0.00
G	11445	            Amylibacter	1	1	  0.00
O	2421	        Rhizobiales	22	583	  0.29
F	2525	          Rhizobiaceae	9	183	  0.09
G	26091	            Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	98	98	  0.05
G	26112	            Mesorhizobium	22	22	  0.01
G	26127	            uncultured	16	16	  0.01
G	2526	            Ensifer	8	8	  0.00
G	26115	            Ochrobactrum	7	7	  0.00
G	26119	            Pseudahrensia	4	4	  0.00
G	26118	            Phyllobacterium	4	4	  0.00
G	26114	            Nitratireductor	3	3	  0.00
G	26121	            Pseudochrobactrum	2	2	  0.00
G	26092	            Aminobacter	2	2	  0.00
G	26096	            Bartonella	2	2	  0.00
G	26106	            Falsochrobactrum	1	1	  0.00
G	26103	            Cohaesibacter	1	1	  0.00
G	26102	            Ciceribacter	1	1	  0.00
G	2529	            Shinella	1	1	  0.00
G	26095	            Aureimonas	1	1	  0.00
G	26094	            Aurantimonas	1	1	  0.00
F	2545	          Xanthobacteraceae	2	80	  0.04
G	26151	            Bradyrhizobium	38	38	  0.02
G	2554	            uncultured	22	22	  0.01
G	2550	            Pseudolabrys	7	7	  0.00
G	26158	            Rhodopseudomonas	3	3	  0.00
G	26157	            Rhodoplanes	2	2	  0.00
G	26156	            Pseudorhodoplanes	2	2	  0.00
G	26148	            Afipia	2	2	  0.00
G	2548	            Azorhizobium	1	1	  0.00
G	2553	            Xanthobacter	1	1	  0.00
F	2530	          Rhizobiales Incertae Sedis	1	73	  0.04
G	14525	            uncultured	54	54	  0.03
G	2534	            Nordella	11	11	  0.01
G	2532	            Bauldia	4	4	  0.00
G	11439	            Phreatobacter	3	3	  0.00
F	2435	          Beijerinckiaceae	6	70	  0.04
G	26054	            alphaI cluster	23	23	  0.01
G	46157	            Methylobacterium-Methylorubrum	20	20	  0.01
G	2444	            uncultured	11	11	  0.01
G	26042	            Bosea	5	5	  0.00
G	26048	            Microvirga	3	3	  0.00
G	2436	            Beijerinckia	1	1	  0.00
G	26047	            Methylosinus	1	1	  0.00
F	2472	          Hyphomicrobiaceae	2	58	  0.03
G	2480	            Hyphomicrobium	40	40	  0.02
G	2483	            Pedomicrobium	12	12	  0.01
G	2479	            Filomicrobium	3	3	  0.00
G	2490	            uncultured	1	1	  0.00
F	26055	          Devosiaceae	1	57	  0.03
G	26058	            Devosia	53	53	  0.03
G	26056	            Arsenicitalea	1	1	  0.00
G	26062	            Pelagibacterium	1	1	  0.00
G	26064	            uncultured	1	1	  0.00
F	2423	          A0839	15	15	  0.01
F	26071	          Methyloligellaceae	1	11	  0.01
G	26075	            uncultured	8	8	  0.00
G	26072	            Methyloceanibacter	2	2	  0.00
F	26067	          Labraceae	0	4	  0.00
G	26068	            Labrys	4	4	  0.00
F	2556	          uncultured	2	2	  0.00
F	26065	          Kaistiaceae	0	2	  0.00
G	26066	            Kaistia	2	2	  0.00
F	26081	          Pleomorphomonadaceae	0	2	  0.00
G	26083	            Chthonobacter	1	1	  0.00
G	26086	            Pleomorphomonas	1	1	  0.00
F	2536	          Rhodobiaceae	0	1	  0.00
G	2537	            Afifella	1	1	  0.00
F	26039	          Amb-16S-1323	1	1	  0.00
F	2493	          KF-JG30-B3	1	1	  0.00
F	26133	          Stappiaceae	0	1	  0.00
G	26136	            Labrenzia	1	1	  0.00
O	26009	        Paracaedibacterales	0	390	  0.20
F	26010	          Paracaedibacteraceae	0	390	  0.20
G	26015	            uncultured	385	385	  0.19
G	26014	            Candidatus Paracaedibacter	4	4	  0.00
G	26012	            Candidatus Finniella	1	1	  0.00
O	2761	        Rickettsiales	1	193	  0.10
F	2801	          SM2D12	81	81	  0.04
F	2805	          Mitochondria	50	50	  0.03
F	2781	          Rickettsiaceae	2	37	  0.02
G	2785	            uncultured	14	14	  0.01
G	26226	            Candidatus Megaira	13	13	  0.01
G	2784	            Rickettsia	7	7	  0.00
G	2782	            Candidatus Cryptoprodotis	1	1	  0.00
F	26212	          AB1	8	8	  0.00
F	46172	          Fokiniaceae	0	5	  0.00
G	46180	            uncultured	3	3	  0.00
G	46177	            Candidatus Lariskella	1	1	  0.00
G	46178	            Lyticum	1	1	  0.00
F	2763	          Anaplasmataceae	0	4	  0.00
G	2766	            Candidatus Xenohaliotis	2	2	  0.00
G	2770	            Wolbachia	2	2	  0.00
F	2804	          bac2nit3	3	3	  0.00
F	2806	          uncultured	2	2	  0.00
F	2796	          S25-593	1	1	  0.00
G	46170	          Candidatus Jidaibacter	1	1	  0.00
O	2386	        Caulobacterales	0	187	  0.09
F	2387	          Caulobacteraceae	8	169	  0.08
G	2390	            Brevundimonas	74	74	  0.04
G	2391	            Caulobacter	63	63	  0.03
G	2393	            uncultured	12	12	  0.01
G	2392	            Phenylobacterium	8	8	  0.00
G	2389	            Asticcacaulis	4	4	  0.00
F	2394	          Hyphomonadaceae	0	17	  0.01
G	25969	            UKL13-1	10	10	  0.01
G	2407	            uncultured	6	6	  0.00
G	2400	            Hyphomonas	1	1	  0.00
F	25970	          Parvularculaceae	0	1	  0.00
G	25971	            Amphiplicatus	1	1	  0.00
O	25998	        Micavibrionales	0	62	  0.03
F	26002	          uncultured	48	48	  0.02
F	25999	          Micavibrionaceae	0	14	  0.01
G	26001	            uncultured	14	14	  0.01
O	2667	        Rhodospirillales	1	58	  0.03
F	26198	          uncultured	36	36	  0.02
F	26178	          Magnetospiraceae	0	8	  0.00
G	26182	            uncultured	6	6	  0.00
G	26179	            Magnetospira	1	1	  0.00
G	26180	            Magnetovibrio	1	1	  0.00
F	2717	          Rhodospirillaceae	0	7	  0.00
G	2755	            uncultured	5	5	  0.00
G	14543	            Haematospirillum	2	2	  0.00
F	26183	          Magnetospirillaceae	0	5	  0.00
G	26184	            Magnetospirillum	5	5	  0.00
F	26196	          Thalassospiraceae	0	1	  0.00
G	26197	            Thalassospira	1	1	  0.00
O	25900	        Acetobacterales	0	26	  0.01
F	25901	          Acetobacteraceae	1	25	  0.01
G	25932	            Roseomonas	9	9	  0.00
G	25937	            uncultured	7	7	  0.00
G	25902	            Acetobacter	4	4	  0.00
G	25904	            Acidiphilium	1	1	  0.00
G	25916	            Endobacter	1	1	  0.00
G	25930	            Rhodovastum	1	1	  0.00
G	25929	            Rhodovarius	1	1	  0.00
F	25942	          Elioraeaceae	0	1	  0.00
G	25943	            Elioraea	1	1	  0.00
O	26035	        Reyranellales	0	24	  0.01
F	26036	          Reyranellaceae	0	24	  0.01
G	26037	            Reyranella	16	16	  0.01
G	26038	            uncultured	8	8	  0.00
O	26003	        Micropepsales	0	18	  0.01
F	26004	          Micropepsaceae	0	18	  0.01
G	26007	            uncultured	18	18	  0.01
O	26269	        uncultured	9	9	  0.00
O	25946	        Azospirillales	0	9	  0.00
F	25947	          Azospirillaceae	0	6	  0.00
G	25948	            Azospirillum	4	4	  0.00
G	25951	            Niveispirillum	2	2	  0.00
F	25955	          Azospirillales Incertae Sedis	0	3	  0.00
G	25956	            Stella	3	3	  0.00
O	25975	        Dongiales	0	7	  0.00
F	25976	          Dongiaceae	0	7	  0.00
G	25977	            Dongia	7	7	  0.00
O	25986	        Holosporales	0	7	  0.00
F	25987	          Holosporaceae	0	7	  0.00
G	25992	            uncultured	6	6	  0.00
G	25991	            Holospora	1	1	  0.00
O	2411	        Kordiimonadales	0	3	  0.00
F	25997	          uncultured	3	3	  0.00
O	46126	        AT-s3-44	3	3	  0.00
O	46132	        Defluviicoccales	0	2	  0.00
F	46135	          uncultured	2	2	  0.00
O	26252	        Thalassobaculales	0	2	  0.00
F	26253	          Nisaeaceae	0	1	  0.00
G	26255	            OM75 clade	1	1	  0.00
F	26258	          Thalassobaculaceae	0	1	  0.00
G	26260	            Thalassobaculum	1	1	  0.00
O	26028	        Puniceispirillales	0	2	  0.00
F	26032	          SAR116 clade	1	1	  0.00
F	26034	          uncultured	1	1	  0.00
O	26016	        Parvibaculales	0	2	  0.00
F	26018	          PS1 clade	1	1	  0.00
F	26019	          Parvibaculaceae	0	1	  0.00
G	26022	            Parvibaculum	1	1	  0.00
O	46182	        Zavarziniales	0	2	  0.00
F	46183	          Zavarziniaceae	2	2	  0.00
O	25960	        Caedibacterales	0	2	  0.00
F	25961	          Caedibacteraceae	0	2	  0.00
G	25962	            Caedibacter	1	1	  0.00
G	25963	            Candidatus Nucleicultrix	1	1	  0.00
O	2818	        Sneathiellales	0	2	  0.00
F	2819	          Sneathiellaceae	0	2	  0.00
G	2821	            Sneathiella	1	1	  0.00
G	2822	            uncultured	1	1	  0.00
O	26262	        Tistrellales	0	1	  0.00
F	26263	          Geminicoccaceae	0	1	  0.00
G	26264	            Candidatus Alysiosphaera	1	1	  0.00
O	2808	        SAR11 clade	0	1	  0.00
F	26233	          Clade III	1	1	  0.00
C	26883	      Magnetococcia	0	1	  0.00
O	26884	        Magnetococcales	0	1	  0.00
F	26885	          Magnetococcaceae	0	1	  0.00
G	26886	            Magnetococcus	1	1	  0.00
P	1500	    Cyanobacteria	0	56400	 28.20
C	44560	      Cyanobacteriia	2	56339	 28.17
O	44561	        Chloroplast	56283	56283	 28.14
O	44562	        Cyanobacteriales	2	44	  0.02
F	44709	          Phormidiaceae	2	24	  0.01
G	44719	            Tychonema CCAP 1459-11B	16	16	  0.01
G	44718	            Trichodesmium IMS101	3	3	  0.00
G	44711	            Arthrospira PCC-7345	1	1	  0.00
G	44713	            Kamptonema PCC-6407	1	1	  0.00
G	44716	            Planktothrix NIVA-CYA 15	1	1	  0.00
F	44636	          Nostocaceae	0	11	  0.01
G	44675	            Nostoc PCC-73102	4	4	  0.00
G	44652	            Cylindrospermopsis CRJ1	2	2	  0.00
G	44674	            Nostoc PCC-7107	2	2	  0.00
G	44663	            Fischerella PCC-9339	1	1	  0.00
G	44646	            Calothrix PCC-6303	1	1	  0.00
G	44687	            Sphaerospermopsis BCCUSP55	1	1	  0.00
F	44565	          Chroococcidiopsaceae	0	4	  0.00
G	44566	            Aliterella	4	4	  0.00
F	44700	          Paraspirulinaceae	0	2	  0.00
G	44701	            ESFC-1	2	2	  0.00
F	44576	          Coleofasciculaceae	0	1	  0.00
G	44578	            Coleofasciculus PCC-7420	1	1	  0.00
O	44827	        Synechococcales	0	6	  0.00
F	44828	          Cyanobiaceae	0	6	  0.00
G	44829	            Cyanobium PCC-6307	5	5	  0.00
G	44830	            Prochlorococcus MIT9313	1	1	  0.00
O	44753	        Leptolyngbyales	0	4	  0.00
F	44754	          Leptolyngbyaceae	0	4	  0.00
G	50104	            Calothrix KVSF5	4	4	  0.00
C	44854	      Vampirivibrionia	0	42	  0.02
O	44856	        Gastranaerophilales	34	34	  0.02
O	44855	        Caenarcaniphilales	6	6	  0.00
O	44857	        Obscuribacterales	0	2	  0.00
F	44858	          Obscuribacteraceae	1	2	  0.00
G	44859	            Candidatus Obscuribacter	1	1	  0.00
C	25536	      Sericytochromatia	19	19	  0.01
P	43868	    Bacteroidota	2	51772	 25.89
C	43869	      Bacteroidia	163	51641	 25.82
O	44330	        Sphingobacteriales	55	28352	 14.18
F	44343	          NS11-12 marine group	27826	27826	 13.91
F	44348	          Sphingobacteriaceae	7	176	  0.09
G	44355	            Pedobacter	93	93	  0.05
G	44351	            Mucilaginibacter	48	48	  0.02
G	44359	            Solitalea	11	11	  0.01
G	44360	            Sphingobacterium	9	9	  0.00
G	44352	            Nubsella	3	3	  0.00
G	44350	            Arcticibacter	2	2	  0.00
G	44349	            Anseongella	1	1	  0.00
G	44353	            Olivibacter	1	1	  0.00
G	44357	            Pseudopedobacter	1	1	  0.00
F	44332	          AKYH767	131	131	  0.07
F	44363	          env.OPS 17	80	80	  0.04
F	44340	          Lentimicrobiaceae	23	51	  0.03
G	44341	            Lentimicrobium	28	28	  0.01
F	44342	          LiUU-11-161	8	8	  0.00
F	44335	          E6aC02	8	8	  0.00
F	44365	          uncultured	4	4	  0.00
F	44339	          KD3-93	3	3	  0.00
F	44333	          CMW-169	3	3	  0.00
F	44344	          S15-21	2	2	  0.00
F	44337	          GWF2-29-10	1	1	  0.00
F	44338	          KD1-131	1	1	  0.00
F	44336	          FFCH9454	1	1	  0.00
F	44362	          Z4MB62	1	1	  0.00
F	44364	          s74e-6049	1	1	  0.00
O	44057	        Cytophagales	48	16570	  8.29
F	44135	          Spirosomaceae	87	16145	  8.07
G	44150	            Pseudarcicella	15364	15364	  7.68
G	44156	            uncultured	294	294	  0.15
G	44145	            Lacihabitans	233	233	  0.12
G	44142	            Flectobacillus	51	51	  0.03
G	44138	            Dyadobacter	46	46	  0.02
G	44136	            Arcicella	26	26	  0.01
G	44139	            Emticicia	15	15	  0.01
G	44153	            Runella	11	11	  0.01
G	44147	            Leadbetterella	4	4	  0.00
G	44140	            Fibrella	3	3	  0.00
G	44155	            Taeseokella	3	3	  0.00
G	44151	            Rhabdobacter	2	2	  0.00
G	44146	            Larkinella	1	1	  0.00
G	44154	            Spirosoma	1	1	  0.00
G	44152	            Rudanella	1	1	  0.00
G	44144	            Huanghella	1	1	  0.00
G	44143	            Fluviimonas	1	1	  0.00
G	44141	            Fibrisoma	1	1	  0.00
F	44068	          Cyclobacteriaceae	2	158	  0.08
G	44069	            Algoriphagus	107	107	  0.05
G	44098	            uncultured	28	28	  0.01
G	44076	            Cyclobacterium	9	9	  0.00
G	44087	            Marinoscillum	4	4	  0.00
G	44092	            Nitritalea	2	2	  0.00
G	44078	            Ekhidna	2	2	  0.00
G	44077	            Echinicola	2	2	  0.00
G	44097	            Tunicatimonas	1	1	  0.00
G	44086	            Mariniradius	1	1	  0.00
F	44122	          Microscillaceae	3	127	  0.06
G	44130	            uncultured	56	56	  0.03
G	44127	            OLB12	25	25	  0.01
G	50024	            Hassallia	22	22	  0.01
G	44123	            Chryseolinea	13	13	  0.01
G	44128	            Ohtaekwangia	5	5	  0.00
G	44125	            Flexibacter	1	1	  0.00
G	44126	            Microscilla	1	1	  0.00
G	44129	            Thermoflexibacter	1	1	  0.00
F	44099	          Cytophagaceae	1	48	  0.02
G	44100	            Cytophaga	36	36	  0.02
G	44103	            Sporocytophaga	10	10	  0.01
G	44101	            Rhodocytophaga	1	1	  0.00
F	44115	          Hymenobacteraceae	0	28	  0.01
G	44117	            Hymenobacter	15	15	  0.01
G	44116	            Adhaeribacter	9	9	  0.00
G	44119	            Pontibacter	4	4	  0.00
F	44058	          Amoebophilaceae	1	10	  0.01
G	44059	            Candidatus Amoebophilus	4	4	  0.00
G	44062	            uncultured	4	4	  0.00
G	44060	            Candidatus Cardinium	1	1	  0.00
F	44105	          Flammeovirgaceae	0	5	  0.00
G	44112	            Rapidithrix	2	2	  0.00
G	44108	            Flexithrix	1	1	  0.00
G	44109	            Limibacter	1	1	  0.00
G	44111	            Perexilibacter	1	1	  0.00
F	44121	          MWH-CFBk5	1	1	  0.00
O	44160	        Flavobacteriales	15	4651	  2.33
F	44183	          Flavobacteriaceae	18	3837	  1.92
G	44221	            Flavobacterium	3752	3752	  1.88
G	44271	            Pseudofulvibacter	10	10	  0.01
G	44204	            Capnocytophaga	8	8	  0.00
G	44304	            uncultured	4	4	  0.00
G	44184	            Actibacter	4	4	  0.00
G	44238	            Jejudonia	4	4	  0.00
G	44185	            Aequorivita	3	3	  0.00
G	44193	            Aquibacter	3	3	  0.00
G	44209	            Confluentibacter	3	3	  0.00
G	44251	            Maritimimonas	2	2	  0.00
G	44295	            Ulvibacter	2	2	  0.00
G	44293	            Tamlana	2	2	  0.00
G	44268	            Polaribacter	2	2	  0.00
G	44262	            NS5 marine group	2	2	  0.00
G	44259	            NS2b marine group	2	2	  0.00
G	44249	            Maribacter	2	2	  0.00
G	44196	            Arenibacter	2	2	  0.00
G	44229	            Gillisia	1	1	  0.00
G	44277	            Salegentibacter	1	1	  0.00
G	44298	            Winogradskyella	1	1	  0.00
